player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Matheus Silva,br BRA,DF,Moreirense,23-135,1997,8.0,3.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,6.0,14.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0
Rafa Silva,pt POR,"MF,FW",Benfica,27-274,1993,16.0,15.0,1228.0,3.0,3.0,0.0,0.0,0.0,0.0,0.22,0.22,0.44,0.22,0.44,13.6,24.0,10.0,41.7,1.76,0.73,0.13,0.3,0.0,21.0,38.0,1.0,14.0,15.0,13.0,0.0,0.0,0.0
Raul Silva,br BRA,DF,Braga,31-103,1989,10.0,8.0,589.0,1.0,0.0,0.0,0.0,2.0,1.0,0.15,0.0,0.15,0.15,0.15,6.5,2.0,1.0,50.0,0.31,0.15,0.5,1.0,0.0,14.0,12.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0
Sílvio,pt POR,DF,Vitória,33-140,1987,6.0,6.0,535.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,2.0,1.0,50.0,0.34,0.17,0.0,0.0,0.0,10.0,8.0,0.0,11.0,13.0,2.0,0.0,0.0,0.0
David Simão,pt POR,MF,Moreirense,30-276,1990,3.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
Eduardo Simões,pt POR,DF,Sporting CP,18-350,2002,1.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Luther Singh,za RSA,"FW,MF",Paços,23-194,1997,17.0,16.0,1249.0,2.0,3.0,0.0,0.0,4.0,0.0,0.14,0.22,0.36,0.14,0.36,13.9,33.0,11.0,33.3,2.38,0.79,0.06,0.18,0.0,25.0,26.0,7.0,30.0,8.0,13.0,0.0,0.0,0.0
Sphephelo Sithole,za RSA,MF,Belenenses,21-349,1999,11.0,9.0,773.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,2.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,27.0,9.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0
Alexandre Miguel Barros Soares,pt POR,MF,Moreirense,29-351,1991,17.0,17.0,1299.0,1.0,1.0,0.0,0.0,5.0,0.0,0.07,0.07,0.14,0.07,0.14,14.4,10.0,3.0,30.0,0.69,0.21,0.1,0.33,0.0,28.0,13.0,2.0,7.0,22.0,24.0,0.0,0.0,0.0
Everton Soares,br BRA,MF,Benfica,24-330,1996,17.0,16.0,1181.0,3.0,4.0,0.0,0.0,2.0,0.0,0.23,0.3,0.53,0.23,0.53,13.1,22.0,11.0,50.0,1.68,0.84,0.14,0.27,0.0,17.0,16.0,0.0,54.0,12.0,10.0,0.0,0.0,0.0
