player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Massimo Bruno,be BEL,MF,Charleroi,27-166,1993,12.0,2.0,283.0,2.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.64,0.64,0.64,3.1,12.0,6.0,50.0,3.82,1.91,0.17,0.33,0.0,6.0,7.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0
Jacob Bruun Larsen,dk DEN,"FW,MF",Anderlecht,22-164,1998,6.0,4.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,9.0,1.0,11.1,2.85,0.32,0.0,0.0,0.0,1.0,3.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0
Charles-Andréas Brym,ca CAN,FW,Excel Mouscron,22-206,1998,7.0,2.0,201.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,7.0,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0
Jonathan Buatu Mananga,ao ANG,DF,Sint-Truiden,27-156,1993,24.0,21.0,1971.0,1.0,0.0,0.0,0.0,2.0,0.0,0.05,0.0,0.05,0.05,0.05,21.9,6.0,2.0,33.3,0.27,0.09,0.17,0.5,0.0,12.0,22.0,0.0,7.0,20.0,37.0,0.0,0.0,0.0
Osman Bukari,gh GHA,"FW,MF",Gent,22-079,1998,22.0,18.0,1592.0,4.0,3.0,0.0,0.0,3.0,0.0,0.23,0.17,0.4,0.23,0.4,17.7,45.0,17.0,37.8,2.54,0.96,0.09,0.24,0.0,26.0,16.0,12.0,39.0,7.0,11.0,0.0,0.0,0.0
Mustapha Bundu,sl SLE,MF,Anderlecht,24-003,1997,9.0,5.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,8.0,0.0,1.0,21.0,1.0,2.0,0.0,0.0,0.0
Rocky Bushiri,be BEL,DF,Mechelen,21-092,1999,6.0,6.0,510.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,3.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0
Maxime Busi,be BEL,DF,Charleroi,21-139,1999,7.0,7.0,630.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.14,0.14,0.0,0.14,7.0,3.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,10.0,6.0,1.0,24.0,10.0,7.0,0.0,0.0,0.0
Aurélio Buta,pt POR,"MF,DF",Antwerp,24-020,1997,16.0,8.0,871.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.21,0.21,0.0,0.21,9.7,5.0,1.0,20.0,0.52,0.1,0.0,0.0,0.0,13.0,13.0,0.0,47.0,10.0,14.0,0.0,0.0,0.0
Jean Butez,fr FRA,GK,Antwerp,25-267,1995,18.0,18.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Liberato Cacace,nz NZL,"MF,DF",Sint-Truiden,20-156,2000,22.0,22.0,1972.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.09,0.09,0.0,0.09,21.9,18.0,3.0,16.7,0.82,0.14,0.0,0.0,0.0,21.0,30.0,2.0,46.0,31.0,23.0,0.0,0.0,0.0
Igor de Camargo,be BEL,FW,Mechelen,37-294,1983,22.0,12.0,1162.0,5.0,0.0,0.0,0.0,3.0,0.0,0.39,0.0,0.39,0.39,0.39,12.9,33.0,17.0,51.5,2.56,1.32,0.15,0.29,0.0,15.0,26.0,5.0,2.0,4.0,7.0,0.0,0.0,0.0
Capita,ao ANG,FW,Excel Mouscron,19-051,2002,3.0,0.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Brecht Capon,be BEL,"DF,MF",Oostende,32-314,1988,7.0,5.0,465.0,1.0,0.0,0.0,0.0,1.0,0.0,0.19,0.0,0.19,0.19,0.19,5.2,5.0,3.0,60.0,0.97,0.58,0.2,0.33,0.0,7.0,2.0,0.0,5.0,7.0,11.0,0.0,0.0,0.0
Mehdi Carcela,ma MAR,"MF,FW",Standard Liège,31-244,1989,19.0,10.0,981.0,1.0,1.0,1.0,1.0,4.0,0.0,0.09,0.09,0.18,0.0,0.09,10.9,26.0,14.0,53.8,2.39,1.28,0.0,0.0,0.0,13.0,33.0,1.0,47.0,9.0,13.0,0.0,0.0,0.0
Bram Castro,be BEL,GK,Oostende,38-153,1982,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessio Castro-Montes,be BEL,"MF,DF",Gent,23-289,1997,25.0,25.0,2142.0,2.0,1.0,0.0,0.0,3.0,0.0,0.08,0.04,0.13,0.08,0.13,23.8,16.0,6.0,37.5,0.67,0.25,0.13,0.33,0.0,28.0,23.0,1.0,82.0,34.0,33.0,0.0,0.0,0.0
Maximiliano Caufriez,be BEL,"DF,MF",Sint-Truiden,24-014,1997,19.0,18.0,1510.0,1.0,1.0,0.0,0.0,2.0,1.0,0.06,0.06,0.12,0.06,0.12,16.8,4.0,2.0,50.0,0.24,0.12,0.25,0.5,0.0,32.0,16.0,2.0,16.0,22.0,34.0,0.0,0.0,0.0
Maximiliano Caufriez,be BEL,DF,Waasland-Bev,24-014,1997,4.0,4.0,359.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,100.0,0.25,0.25,0.0,0.0,0.0,8.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0
Giorgi Chakvetadze,ge GEO,"MF,FW",Gent,21-185,1999,3.0,2.0,176.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,60.0,2.56,1.53,0.0,0.0,0.0,4.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0
Ismaila Cheick Coulibaly,ml MLI,MF,Beerschot,20-067,2000,21.0,17.0,1579.0,5.0,0.0,0.0,0.0,4.0,0.0,0.28,0.0,0.28,0.28,0.28,17.5,39.0,12.0,30.8,2.22,0.68,0.13,0.42,0.0,27.0,26.0,0.0,6.0,25.0,35.0,0.0,0.0,0.0
Teddy Chevalier,fr FRA,"FW,MF",Kortrijk,33-247,1987,10.0,7.0,633.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28,7.0,26.0,8.0,30.8,3.7,1.14,0.0,0.0,0.0,3.0,8.0,2.0,33.0,6.0,6.0,0.0,0.0,0.0
Tahith Chong,nl NED,FW,Club Brugge,21-088,1999,2.0,1.0,133.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.0,0.68,1.5,5.0,4.0,80.0,3.38,2.71,0.0,0.0,0.0,3.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Tomáš Chorý,cz CZE,FW,Zulte Waregem,26-035,1995,11.0,7.0,671.0,4.0,1.0,0.0,0.0,3.0,0.0,0.54,0.13,0.67,0.54,0.67,7.5,16.0,8.0,50.0,2.15,1.07,0.25,0.5,0.0,21.0,11.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0
Jeremy Cijntje,cw CUW,FW,Waasland-Bev,23-053,1998,3.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.0,1.0,50.0,1.84,0.92,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Gojko Cimirot,ba BIH,MF,Standard Liège,28-073,1992,19.0,16.0,1379.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,12.0,2.0,16.7,0.78,0.13,0.0,0.0,0.0,14.0,13.0,0.0,13.0,14.0,30.0,0.0,0.0,0.0
Alessandro Ciranni,be BEL,"DF,MF",Excel Mouscron,24-247,1996,26.0,26.0,2307.0,1.0,1.0,0.0,0.0,9.0,0.0,0.04,0.04,0.08,0.04,0.08,25.6,17.0,5.0,29.4,0.66,0.2,0.06,0.2,0.0,28.0,14.0,0.0,125.0,49.0,44.0,0.0,0.0,0.0
Elias Cobbaut,be BEL,DF,Anderlecht,23-098,1997,4.0,4.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0
Antoine Colassin,be BEL,FW,Zulte Waregem,20-004,2001,8.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,4.0,1.0,25.0,3.56,0.89,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Antoine Colassin,be BEL,FW,Anderlecht,20-004,2001,7.0,1.0,171.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2.0,1.0,50.0,1.05,0.53,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Facundo Colidio,ar ARG,"FW,MF",Sint-Truiden,21-057,2000,26.0,14.0,1288.0,2.0,3.0,0.0,0.0,5.0,0.0,0.14,0.21,0.35,0.14,0.35,14.3,21.0,7.0,33.3,1.47,0.49,0.1,0.29,0.0,12.0,42.0,4.0,24.0,8.0,14.0,0.0,0.0,0.0
Santiago Colombatto,ar ARG,MF,Sint-Truiden,24-044,1997,11.0,10.0,863.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.1,0.1,0.0,0.1,9.6,6.0,1.0,16.7,0.63,0.1,0.0,0.0,0.0,15.0,18.0,0.0,29.0,12.0,13.0,0.0,0.0,0.0
Jens Cools,be BEL,MF,Eupen,30-137,1990,21.0,18.0,1510.0,1.0,0.0,0.0,0.0,7.0,0.0,0.06,0.0,0.06,0.06,0.06,16.8,15.0,8.0,53.3,0.89,0.48,0.07,0.13,0.0,30.0,13.0,0.0,4.0,23.0,25.0,0.0,0.0,0.0
Duje Čop,hr CRO,"FW,MF",Standard Liège,31-029,1990,10.0,5.0,424.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.42,4.7,9.0,2.0,22.2,1.91,0.42,0.0,0.0,0.0,4.0,3.0,1.0,24.0,3.0,3.0,0.0,0.0,0.0
Alexander Corryn,be BEL,DF,Cercle Brugge,27-058,1994,12.0,5.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,11.0,10.0,8.0,0.0,0.0,0.0
Nuno da Costa,cv CPV,FW,Excel Mouscron,30-020,1991,21.0,20.0,1741.0,5.0,0.0,0.0,0.0,4.0,0.0,0.26,0.0,0.26,0.26,0.26,19.3,48.0,16.0,33.3,2.48,0.83,0.1,0.31,0.0,26.0,50.0,9.0,7.0,10.0,18.0,0.0,0.0,0.0
Gaëtan Coucke,be BEL,GK,Mechelen,22-089,1998,16.0,16.0,1440.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Yohan Croizet,fr FRA,"MF,FW",OH Leuven,29-015,1992,5.0,2.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,6.0,2.0,1.0,3.0,3.0,5.0,0.0,0.0,0.0
Carlos Cuesta,co COL,DF,Genk,21-358,1999,25.0,25.0,1983.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.05,0.05,0.0,0.05,22.0,7.0,3.0,42.9,0.32,0.14,0.0,0.0,1.0,31.0,6.0,0.0,2.0,44.0,39.0,0.0,0.0,0.0
Josh Cullen,ie IRL,MF,Anderlecht,24-329,1996,17.0,14.0,1273.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,11.0,2.0,18.2,0.78,0.14,0.0,0.0,0.0,13.0,18.0,0.0,46.0,28.0,21.0,0.0,0.0,0.0
Maxime D'Arpino,fr FRA,MF,Oostende,24-258,1996,29.0,29.0,2525.0,1.0,3.0,0.0,0.0,5.0,0.0,0.04,0.11,0.14,0.04,0.14,28.1,23.0,7.0,30.4,0.82,0.25,0.04,0.14,0.0,47.0,24.0,1.0,156.0,40.0,63.0,0.0,0.0,0.0
Kristof D'haene,be BEL,"DF,MF",Kortrijk,30-269,1990,7.0,7.0,630.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.29,0.29,0.0,0.29,7.0,2.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,7.0,8.0,2.0,30.0,9.0,9.0,0.0,0.0,0.0
Robbie D'Haese,be BEL,"MF,FW",Oostende,22-005,1999,17.0,11.0,929.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,10.3,9.0,3.0,33.3,0.87,0.29,0.11,0.33,0.0,12.0,9.0,0.0,34.0,11.0,21.0,0.0,0.0,0.0
Kouadio-Yves Dabila,ci CIV,DF,Excel Mouscron,24-060,1997,6.0,6.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0,1.0,100.0,0.18,0.18,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0
Laurens De Bock,be BEL,DF,Zulte Waregem,28-115,1992,27.0,26.0,2311.0,1.0,1.0,0.0,0.0,6.0,0.0,0.04,0.04,0.08,0.04,0.08,25.7,9.0,3.0,33.3,0.35,0.12,0.11,0.33,0.0,28.0,9.0,1.0,83.0,50.0,44.0,0.0,0.0,0.0
Charles De Ketelaere,be BEL,"FW,MF",Club Brugge,19-357,2001,26.0,16.0,1588.0,1.0,3.0,0.0,0.0,0.0,0.0,0.06,0.17,0.23,0.06,0.23,17.6,31.0,13.0,41.9,1.76,0.74,0.03,0.08,0.0,14.0,35.0,7.0,84.0,16.0,26.0,0.0,0.0,0.0
Ritchie De Laet,be BEL,"DF,MF",Antwerp,32-094,1988,28.0,28.0,2392.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,8.0,3.0,37.5,0.3,0.11,0.0,0.0,0.0,25.0,19.0,0.0,13.0,66.0,52.0,0.0,0.0,0.0
Nill De Pauw,cd COD,MF,Antwerp,31-055,1990,17.0,11.0,964.0,1.0,2.0,0.0,0.0,2.0,0.0,0.09,0.19,0.28,0.09,0.28,10.7,10.0,2.0,20.0,0.93,0.19,0.1,0.5,0.0,19.0,9.0,3.0,47.0,11.0,16.0,0.0,0.0,0.0
Steve De Ridder,be BEL,MF,Sint-Truiden,34-005,1987,21.0,21.0,1817.0,1.0,1.0,0.0,0.0,6.0,1.0,0.05,0.05,0.1,0.05,0.1,20.2,16.0,4.0,25.0,0.79,0.2,0.06,0.25,1.0,33.0,37.0,1.0,35.0,19.0,33.0,0.0,0.0,0.0
Alexis De Sart,be BEL,MF,Antwerp,24-110,1996,5.0,1.0,188.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0
Julien De Sart,be BEL,MF,Kortrijk,26-069,1994,20.0,19.0,1590.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.17,0.17,0.0,0.17,17.7,34.0,10.0,29.4,1.92,0.57,0.0,0.0,0.0,33.0,28.0,0.0,44.0,33.0,43.0,0.0,0.0,0.0
Mathieu De Smet,be BEL,MF,Zulte Waregem,20-309,2000,6.0,3.0,234.0,1.0,2.0,0.0,0.0,0.0,0.0,0.38,0.77,1.15,0.38,1.15,2.6,3.0,1.0,33.3,1.15,0.38,0.33,1.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0
Ortwin De Wolf,be BEL,GK,Antwerp,23-313,1997,2.0,1.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ortwin De Wolf,be BEL,GK,Eupen,23-313,1997,12.0,12.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Robbe Decostere,be BEL,DF,Cercle Brugge,22-298,1998,13.0,12.0,1048.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,3.0,1.0,33.3,0.26,0.09,0.0,0.0,0.0,12.0,6.0,0.0,26.0,16.0,15.0,0.0,0.0,0.0
Steven Defour,be BEL,MF,Mechelen,32-321,1988,10.0,3.0,318.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,6.0,1.0,1.0,6.0,7.0,2.0,0.0,0.0,0.0
Théo Defourny,be BEL,GK,Eupen,28-311,1992,17.0,16.0,1485.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Brecht Dejaegere,be BEL,MF,Gent,29-277,1991,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Dekuyper,be BEL,MF,Cercle Brugge,21-127,1999,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hannes Delcroix,be BEL,DF,Anderlecht,22-002,1999,22.0,22.0,1966.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,13.0,2.0,15.4,0.6,0.09,0.0,0.0,0.0,19.0,9.0,0.0,1.0,43.0,23.0,0.0,0.0,0.0
Simon Deli,ci CIV,DF,Club Brugge,29-126,1991,13.0,11.0,970.0,1.0,0.0,0.0,0.0,2.0,0.0,0.09,0.0,0.09,0.09,0.09,10.8,6.0,1.0,16.7,0.56,0.09,0.17,1.0,0.0,12.0,2.0,0.0,1.0,21.0,9.0,0.0,0.0,0.0
Olivier Deman,be BEL,"FW,MF",Cercle Brugge,20-330,2000,4.0,3.0,216.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,3.0,1.0,33.3,1.25,0.42,0.0,0.0,0.0,4.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
Kevin Denkey,tg TOG,FW,Cercle Brugge,20-092,2000,8.0,0.0,91.0,2.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,1.98,1.98,1.98,1.0,5.0,2.0,40.0,4.95,1.98,0.4,1.0,0.0,2.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
Emmanuel Dennis,ng NGA,"FW,MF",Club Brugge,23-107,1997,9.0,6.0,432.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.42,0.42,0.0,0.42,4.8,17.0,7.0,41.2,3.54,1.46,0.0,0.0,0.0,17.0,8.0,2.0,12.0,2.0,4.0,0.0,0.0,0.0
Stefano Denswil,nl NED,DF,Club Brugge,27-299,1993,6.0,2.0,284.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,8.0,6.0,0.0,0.0,0.0
Laurent Depoitre,be BEL,FW,Gent,32-085,1988,17.0,8.0,901.0,2.0,1.0,0.0,0.0,2.0,0.0,0.2,0.1,0.3,0.2,0.3,10.0,26.0,10.0,38.5,2.6,1.0,0.08,0.2,0.0,10.0,8.0,2.0,5.0,3.0,5.0,0.0,0.0,0.0
Timothy Derijck,be BEL,DF,Kortrijk,33-281,1987,28.0,27.0,2420.0,1.0,1.0,1.0,1.0,4.0,1.0,0.04,0.04,0.07,0.0,0.04,26.9,11.0,6.0,54.5,0.41,0.22,0.0,0.0,0.0,25.0,14.0,0.0,0.0,43.0,30.0,0.0,0.0,0.0
Rémy Descamps,fr FRA,GK,Charleroi,24-250,1996,9.0,9.0,810.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier Deschacht,be BEL,DF,Zulte Waregem,40-014,1981,28.0,28.0,2515.0,2.0,1.0,0.0,0.0,3.0,0.0,0.07,0.04,0.11,0.07,0.11,27.9,14.0,4.0,28.6,0.5,0.14,0.14,0.5,0.0,24.0,26.0,0.0,7.0,41.0,28.0,0.0,0.0,1.0
Cyriel Dessers,ng NGA,FW,Genk,26-084,1994,23.0,5.0,700.0,4.0,1.0,2.0,3.0,1.0,0.0,0.51,0.13,0.64,0.26,0.39,7.8,19.0,6.0,31.6,2.44,0.77,0.11,0.33,0.0,20.0,12.0,10.0,3.0,2.0,6.0,0.0,0.0,0.0
Dorian Dessoleil,be BEL,DF,Charleroi,28-207,1992,28.0,28.0,2520.0,2.0,1.0,0.0,0.0,2.0,0.0,0.07,0.04,0.11,0.07,0.11,28.0,17.0,6.0,35.3,0.61,0.21,0.12,0.33,0.0,26.0,5.0,1.0,2.0,56.0,33.0,0.0,0.0,0.0
Gilles Dewaele,be BEL,"MF,DF",Kortrijk,25-017,1996,27.0,26.0,2325.0,3.0,2.0,0.0,0.0,1.0,0.0,0.12,0.08,0.19,0.12,0.19,25.8,18.0,9.0,50.0,0.7,0.35,0.17,0.33,0.0,20.0,4.0,2.0,82.0,15.0,27.0,0.0,0.0,0.0
Abdoulay Diaby,ml MLI,MF,Anderlecht,29-285,1991,5.0,1.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.0,2.0,50.0,2.28,1.14,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0
Modou Diagne,sn SEN,DF,Charleroi,27-058,1994,9.0,7.0,667.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0
Krepin Diatta,sn SEN,"FW,MF",Club Brugge,22-005,1999,19.0,17.0,1498.0,9.0,2.0,0.0,0.0,0.0,0.0,0.54,0.12,0.66,0.54,0.66,16.6,53.0,26.0,49.1,3.18,1.56,0.17,0.35,0.0,15.0,25.0,6.0,62.0,15.0,19.0,0.0,0.0,0.0
Thomas Didillon,fr FRA,GK,Cercle Brugge,25-094,1995,26.0,26.0,2340.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Landry Dimata,be BEL,FW,Anderlecht,23-182,1997,14.0,4.0,373.0,2.0,1.0,1.0,1.0,2.0,0.0,0.48,0.24,0.72,0.24,0.48,4.1,12.0,4.0,33.3,2.9,0.97,0.08,0.25,0.0,9.0,17.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
Nabil Dirar,ma MAR,"DF,MF",Club Brugge,35-005,1986,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jeremy Doku,be BEL,"MF,FW",Anderlecht,18-279,2002,7.0,7.0,605.0,2.0,3.0,0.0,0.0,1.0,0.0,0.3,0.45,0.74,0.3,0.74,6.7,15.0,6.0,40.0,2.23,0.89,0.13,0.33,0.0,8.0,16.0,0.0,19.0,1.0,6.0,0.0,0.0,0.0
Joren Dom,be BEL,"MF,DF",Beerschot,31-093,1989,22.0,20.0,1755.0,1.0,1.0,0.0,0.0,2.0,0.0,0.05,0.05,0.1,0.05,0.1,19.5,4.0,1.0,25.0,0.21,0.05,0.25,1.0,0.0,7.0,12.0,0.0,11.0,10.0,18.0,0.0,0.0,0.0
Jean-Luc Dompé,fr FRA,"MF,FW",Zulte Waregem,25-202,1995,23.0,10.0,1183.0,6.0,5.0,0.0,0.0,3.0,1.0,0.46,0.38,0.84,0.46,0.84,13.1,26.0,10.0,38.5,1.98,0.76,0.23,0.6,0.0,17.0,23.0,4.0,130.0,5.0,16.0,0.0,0.0,0.0
Niklas Dorsch,de GER,MF,Gent,23-046,1998,25.0,23.0,1977.0,3.0,1.0,1.0,2.0,5.0,0.0,0.14,0.05,0.18,0.09,0.14,22.0,17.0,9.0,52.9,0.77,0.41,0.12,0.22,0.0,40.0,33.0,0.0,31.0,31.0,63.0,0.0,0.0,0.0
Bas Dost,nl NED,FW,Club Brugge,31-275,1989,8.0,8.0,585.0,5.0,1.0,0.0,0.0,0.0,0.0,0.77,0.15,0.92,0.77,0.92,6.5,19.0,11.0,57.9,2.92,1.69,0.26,0.45,0.0,3.0,5.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0
Ferdy Druijf,nl NED,FW,Mechelen,23-018,1998,9.0,2.0,279.0,1.0,0.0,0.0,0.0,1.0,0.0,0.32,0.0,0.32,0.32,0.32,3.1,13.0,1.0,7.7,4.19,0.32,0.08,1.0,0.0,5.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0
Frédéric Duplus,fr FRA,DF,OH Leuven,30-329,1990,6.0,6.0,513.0,1.0,0.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0.18,0.18,5.7,7.0,4.0,57.1,1.23,0.7,0.14,0.25,0.0,11.0,6.0,1.0,7.0,13.0,9.0,0.0,0.0,0.0
