player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Sandro Tonali,it ITA,MF,Milan,20-289,2000,16.0,12.0,876.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.7,6.0,2.0,33.3,0.62,0.21,0.0,0.0,0.0,14.0,12.0,0.0,5.0,11.0,8.0,0.0,0.0,0.0
Lorenzo Tonelli,it ITA,DF,Sampdoria,31-035,1990,15.0,14.0,1210.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,7.0,1.0,14.3,0.52,0.07,0.0,0.0,0.0,22.0,15.0,1.0,0.0,8.0,17.0,0.0,1.0,0.0
Ernesto Torregrossa,it ITA,FW,Sampdoria,28-238,1992,5.0,1.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.57,0.57,0.57,1.8,4.0,2.0,50.0,2.26,1.13,0.25,0.5,0.0,7.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
Mattéo Tramoni,fr FRA,"FW,MF",Cagliari,21-032,2000,6.0,0.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
Alessandro Tripaldelli,it ITA,DF,Cagliari,22-012,1999,9.0,3.0,290.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0
Alessandro Tuia,it ITA,DF,Benevento,30-258,1990,17.0,11.0,1034.0,1.0,0.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.09,0.09,11.5,6.0,1.0,16.7,0.52,0.09,0.17,1.0,0.0,16.0,9.0,0.0,6.0,10.0,18.0,0.0,2.0,0.0
Ľubomír Tupta,sk SVK,MF,Hellas Verona,22-331,1998,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,1.0,50.0,3.6,1.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iyenoma Udogie,it ITA,"DF,MF",Hellas Verona,18-085,2002,3.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lautaro Valenti,ar ARG,DF,Parma,22-038,1999,3.0,2.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Borja Valero,es ESP,"MF,FW",Fiorentina,36-040,1985,14.0,3.0,322.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,7.0,6.0,0.0,0.0,0.0
Denis Vavro,sk SVK,DF,Lazio,24-317,1996,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Veloso,pt POR,MF,Hellas Verona,34-286,1986,13.0,9.0,792.0,2.0,1.0,2.0,2.0,1.0,0.0,0.23,0.11,0.34,0.0,0.11,8.8,4.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,8.0,7.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0
Lorenzo Venuti,it ITA,DF,Fiorentina,25-315,1995,15.0,11.0,890.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,3.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,4.0,15.0,1.0,30.0,8.0,7.0,0.0,0.0,0.0
