player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Rúben Dias,pt POR,DF,Manchester City,23-292,1997,23.0,23.0,2049.0,1.0,0.0,0.0,0.0,3.0,0.0,0.04,0.0,0.04,0.04,0.04,22.8,11.0,6.0,54.5,0.48,0.26,0.09,0.17,0.0,15.0,14.0,1.0,2.0,14.0,17.0,0.0,1.0,1.0
Eric Dier,eng ENG,DF,Tottenham,27-046,1994,21.0,21.0,1890.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,2.0,16.7,0.57,0.1,0.0,0.0,0.0,13.0,9.0,0.0,1.0,14.0,10.0,0.0,2.0,0.0
Lucas Digne,fr FRA,"DF,MF",Everton,27-225,1993,17.0,17.0,1511.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.36,0.36,0.0,0.36,16.8,8.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,25.0,12.0,1.0,81.0,8.0,25.0,0.0,0.0,0.0
Virgil van Dijk,nl NED,DF,Liverpool,29-237,1991,5.0,5.0,370.0,1.0,0.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.24,0.24,4.1,4.0,2.0,50.0,0.97,0.49,0.25,0.5,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Issa Diop,fr FRA,DF,West Ham,24-052,1997,7.0,6.0,568.0,1.0,0.0,0.0,0.0,2.0,0.0,0.16,0.0,0.16,0.16,0.16,6.3,2.0,1.0,50.0,0.32,0.16,0.5,1.0,0.0,5.0,5.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0
Moussa Djenepo,ml MLI,MF,Southampton,22-260,1998,19.0,13.0,1035.0,1.0,0.0,0.0,0.0,4.0,0.0,0.09,0.0,0.09,0.09,0.09,11.5,12.0,2.0,16.7,1.04,0.17,0.08,0.5,0.0,28.0,32.0,3.0,8.0,9.0,19.0,0.0,0.0,0.0
Matt Doherty,ie IRL,DF,Tottenham,29-045,1992,12.0,9.0,872.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.1,0.1,0.0,0.1,9.7,1.0,1.0,100.0,0.1,0.1,0.0,0.0,1.0,16.0,9.0,0.0,17.0,7.0,5.0,0.0,1.0,0.0
Gabriel Dos Santos,br BRA,DF,Arsenal,23-073,1997,15.0,14.0,1276.0,2.0,0.0,0.0,0.0,3.0,1.0,0.14,0.0,0.14,0.14,0.14,14.2,11.0,4.0,36.4,0.78,0.28,0.18,0.5,1.0,15.0,20.0,0.0,1.0,12.0,13.0,0.0,0.0,0.0
Abdoulaye Doucouré,fr FRA,MF,Everton,28-060,1993,24.0,24.0,2068.0,2.0,3.0,0.0,0.0,6.0,0.0,0.09,0.13,0.22,0.09,0.22,23.0,15.0,5.0,33.3,0.65,0.22,0.13,0.4,0.0,20.0,12.0,0.0,9.0,28.0,34.0,0.0,0.0,0.0
Martin Dúbravka,sk SVK,GK,Newcastle Utd,32-046,1989,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Dummett,wal WAL,DF,Newcastle Utd,29-157,1991,3.0,2.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
Lewis Dunk,eng ENG,DF,Brighton,29-101,1991,23.0,23.0,2069.0,3.0,0.0,0.0,0.0,4.0,1.0,0.13,0.0,0.13,0.13,0.13,23.0,22.0,8.0,36.4,0.96,0.35,0.14,0.38,0.0,15.0,16.0,1.0,1.0,18.0,17.0,0.0,0.0,1.0
Jimmy Dunne,ie IRL,DF,Burnley,23-134,1997,2.0,2.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,3.0,1.0,33.3,1.5,0.5,0.33,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ederson,br BRA,GK,Manchester City,27-197,1993,25.0,25.0,2250.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.04,0.04,0.0,0.04,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Edwards,eng ENG,"MF,FW",West Brom,23-013,1998,5.0,1.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.0,1.0,50.0,1.53,0.76,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
John Egan,ie IRL,DF,Sheffield Utd,28-133,1992,22.0,22.0,1895.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.05,0.05,0.0,0.05,21.1,7.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,27.0,9.0,0.0,1.0,26.0,22.0,0.0,0.0,0.0
Ahmed Elmohamady,eg EGY,DF,Aston Villa,33-174,1987,8.0,3.0,343.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,11.0,4.0,0.0,0.0,0.0
Mohamed Elneny,eg EGY,MF,Arsenal,28-234,1992,15.0,12.0,1073.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,6.0,1.0,16.7,0.5,0.08,0.0,0.0,0.0,5.0,7.0,0.0,2.0,13.0,7.0,0.0,0.0,0.0
Jonny Evans,nir NIR,DF,Leicester City,33-058,1988,22.0,22.0,1933.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.05,0.05,0.0,0.05,21.5,4.0,1.0,25.0,0.19,0.05,0.0,0.0,0.0,14.0,10.0,0.0,1.0,29.0,9.0,0.0,0.0,1.0
Eberechi Eze,eng ENG,MF,Crystal Palace,22-246,1998,24.0,19.0,1760.0,3.0,3.0,0.0,0.0,2.0,0.0,0.15,0.15,0.31,0.15,0.31,19.6,23.0,8.0,34.8,1.18,0.41,0.13,0.38,0.0,11.0,48.0,1.0,23.0,12.0,13.0,0.0,0.0,0.0
Łukasz Fabiański,pl POL,GK,West Ham,35-318,1985,24.0,24.0,2160.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Fabinho,br BRA,"DF,MF",Liverpool,27-130,1993,18.0,17.0,1562.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,4.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,14.0,15.0,0.0,1.0,24.0,29.0,1.0,2.0,0.0
Bruno Fernandes,pt POR,MF,Manchester Utd,26-175,1994,26.0,25.0,2193.0,15.0,10.0,7.0,8.0,5.0,0.0,0.62,0.41,1.03,0.33,0.74,24.4,77.0,28.0,36.4,3.16,1.15,0.1,0.29,0.0,28.0,39.0,3.0,64.0,10.0,33.0,0.0,1.0,0.0
Federico Fernández,ar ARG,DF,Newcastle Utd,32-009,1989,16.0,16.0,1381.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,1.0,1.0,100.0,0.07,0.07,0.0,0.0,0.0,11.0,11.0,0.0,9.0,6.0,14.0,0.0,1.0,1.0
Fernandinho,br BRA,MF,Manchester City,35-302,1985,13.0,7.0,702.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,8.0,1.0,12.5,1.03,0.13,0.0,0.0,0.0,10.0,6.0,0.0,4.0,13.0,14.0,0.0,0.0,0.0
Sam Field,eng ENG,MF,West Brom,22-298,1998,3.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
Roberto Firmino,br BRA,FW,Liverpool,29-151,1991,26.0,24.0,2056.0,6.0,5.0,0.0,0.0,1.0,0.0,0.26,0.22,0.48,0.26,0.48,22.8,63.0,23.0,36.5,2.76,1.01,0.1,0.26,0.0,17.0,14.0,2.0,22.0,8.0,17.0,0.0,0.0,0.0
John Fleck,sco SCO,MF,Sheffield Utd,29-190,1991,19.0,17.0,1495.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.12,0.12,0.0,0.12,16.6,13.0,4.0,30.8,0.78,0.24,0.0,0.0,0.0,18.0,17.0,1.0,17.0,22.0,16.0,0.0,0.0,0.0
Phil Foden,eng ENG,"FW,MF",Manchester City,20-278,2000,20.0,13.0,1229.0,6.0,3.0,0.0,0.0,0.0,0.0,0.44,0.22,0.66,0.44,0.66,13.7,32.0,14.0,43.8,2.34,1.03,0.19,0.43,0.0,10.0,23.0,2.0,31.0,11.0,13.0,0.0,0.0,0.0
Wesley Fofana,fr FRA,DF,Leicester City,20-075,2000,16.0,16.0,1391.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,7.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,19.0,15.0,1.0,0.0,28.0,23.0,1.0,0.0,0.0
Pablo Fornals,es ESP,"FW,MF",West Ham,25-008,1996,23.0,21.0,1709.0,2.0,3.0,0.0,0.0,3.0,0.0,0.11,0.16,0.26,0.11,0.26,19.0,28.0,8.0,28.6,1.47,0.42,0.07,0.25,0.0,19.0,13.0,3.0,20.0,17.0,14.0,0.0,0.0,0.0
Fraser Forster,eng ENG,GK,Southampton,32-350,1988,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,23-059,1998,1.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0
Ryan Fraser,sco SCO,"MF,FW",Newcastle Utd,27-006,1994,15.0,6.0,671.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.27,0.27,0.0,0.27,7.5,9.0,4.0,44.4,1.21,0.54,0.0,0.0,1.0,5.0,15.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0
Fred,br BRA,MF,Manchester Utd,27-362,1993,20.0,17.0,1582.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,20.0,5.0,25.0,1.14,0.28,0.0,0.0,0.0,30.0,20.0,0.0,7.0,33.0,35.0,0.0,0.0,0.0
Ryan Fredericks,eng ENG,"DF,FW",West Ham,28-143,1992,10.0,5.0,442.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.41,0.2,0.41,4.9,2.0,2.0,100.0,0.41,0.41,0.5,0.5,0.0,9.0,6.0,1.0,17.0,4.0,5.0,0.0,0.0,0.0
Christian Fuchs,at AUT,DF,Leicester City,34-329,1986,9.0,8.0,702.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,4.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,14.0,5.0,0.0,8.0,12.0,9.0,0.0,1.0,0.0
Darnell Furlong,eng ENG,DF,West Brom,25-122,1995,23.0,20.0,1852.0,1.0,2.0,0.0,0.0,2.0,0.0,0.05,0.1,0.15,0.05,0.15,20.6,16.0,3.0,18.8,0.78,0.15,0.06,0.33,0.0,17.0,24.0,2.0,45.0,16.0,8.0,0.0,1.0,1.0
Conor Gallagher,eng ENG,MF,West Brom,21-024,2000,20.0,19.0,1715.0,2.0,2.0,0.0,0.0,8.0,0.0,0.1,0.1,0.21,0.1,0.21,19.1,21.0,6.0,28.6,1.1,0.31,0.1,0.33,0.0,30.0,43.0,0.0,14.0,24.0,40.0,0.0,0.0,0.0
Eric García,es ESP,DF,Manchester City,20-052,2001,3.0,2.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0
Dwight Gayle,eng ENG,FW,Newcastle Utd,30-136,1990,9.0,1.0,177.0,1.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,0.51,0.51,2.0,6.0,2.0,33.3,3.05,1.02,0.17,0.5,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
David de Gea,es ESP,GK,Manchester Utd,30-115,1990,24.0,24.0,2115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anwar El Ghazi,nl NED,FW,Aston Villa,25-303,1995,15.0,8.0,722.0,6.0,0.0,2.0,2.0,1.0,0.0,0.75,0.0,0.75,0.5,0.5,8.0,30.0,17.0,56.7,3.74,2.12,0.13,0.24,0.0,8.0,11.0,2.0,32.0,2.0,5.0,0.0,0.0,0.0
Kieran Gibbs,eng ENG,DF,West Brom,31-157,1989,10.0,9.0,809.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,7.0,2.0,0.0,13.0,13.0,6.0,0.0,0.0,0.0
Morgan Gibbs-White,eng ENG,"FW,MF",Wolves,21-034,2000,3.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
Billy Gilmour,sco SCO,MF,Chelsea,19-264,2001,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Olivier Giroud,fr FRA,FW,Chelsea,34-153,1986,14.0,8.0,707.0,4.0,0.0,0.0,0.0,1.0,0.0,0.51,0.0,0.51,0.51,0.51,7.9,24.0,9.0,37.5,3.06,1.15,0.17,0.44,0.0,15.0,6.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0
Ben Godfrey,eng ENG,DF,Everton,23-046,1998,18.0,17.0,1590.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.06,0.06,0.0,0.06,17.7,4.0,1.0,25.0,0.23,0.06,0.0,0.0,0.0,8.0,10.0,3.0,5.0,28.0,16.0,0.0,1.0,0.0
André Gomes,pt POR,MF,Everton,27-215,1993,19.0,11.0,1109.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.08,0.08,0.0,0.08,12.3,6.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,27.0,10.0,2.0,13.0,12.0,27.0,0.0,1.0,0.0
Joe Gomez,eng ENG,DF,Liverpool,23-283,1997,7.0,6.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0
Anthony Gordon,eng ENG,"FW,MF",Everton,20-006,2001,3.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0
Karlan Grant,eng ENG,"FW,MF",West Brom,23-165,1997,16.0,14.0,1078.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08,0.0,0.08,0.08,0.08,12.0,16.0,9.0,56.3,1.34,0.75,0.06,0.11,0.0,9.0,12.0,7.0,9.0,9.0,3.0,0.0,0.0,0.0
Demarai Gray,eng ENG,FW,Leicester City,24-247,1996,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
Jack Grealish,eng ENG,"FW,MF",Aston Villa,25-173,1995,22.0,22.0,1977.0,6.0,10.0,0.0,0.0,6.0,0.0,0.27,0.46,0.73,0.27,0.73,22.0,46.0,16.0,34.8,2.09,0.73,0.13,0.38,0.0,39.0,99.0,7.0,55.0,11.0,15.0,2.0,0.0,0.0
Mason Greenwood,eng ENG,FW,Manchester Utd,19-152,2001,20.0,13.0,1096.0,1.0,1.0,0.0,0.0,1.0,0.0,0.08,0.08,0.16,0.08,0.16,12.2,33.0,9.0,27.3,2.71,0.74,0.03,0.11,0.0,9.0,11.0,2.0,16.0,7.0,10.0,0.0,0.0,0.0
Pascal Groß,de GER,MF,Brighton,29-260,1991,22.0,15.0,1428.0,2.0,4.0,2.0,3.0,1.0,0.0,0.13,0.25,0.38,0.0,0.25,15.9,20.0,3.0,15.0,1.26,0.19,0.0,0.0,0.0,13.0,11.0,3.0,62.0,15.0,19.0,1.0,0.0,0.0
Kamil Grosicki,pl POL,"FW,MF",West Brom,32-267,1988,3.0,2.0,148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.61,0.61,0.0,0.61,1.6,3.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Vicente Guaita,es ESP,GK,Crystal Palace,34-051,1987,26.0,26.0,2340.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
İlkay Gündoğan,de GER,MF,Manchester City,30-129,1990,20.0,18.0,1552.0,11.0,1.0,1.0,2.0,0.0,0.0,0.64,0.06,0.7,0.58,0.64,17.2,36.0,15.0,41.7,2.09,0.87,0.28,0.67,0.0,7.0,16.0,1.0,13.0,12.0,12.0,1.0,0.0,0.0
Antwoine Hackford,eng ENG,"DF,FW",Sheffield Utd,16-347,2004,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sébastien Haller,ci CIV,FW,West Ham,26-253,1994,16.0,10.0,937.0,3.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29,10.4,25.0,11.0,44.0,2.4,1.06,0.12,0.27,0.0,24.0,15.0,11.0,4.0,5.0,4.0,0.0,0.0,0.0
Rekeem Harper,eng ENG,MF,West Brom,20-359,2000,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,100.0,2.81,2.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Jack Harrison,eng ENG,MF,Leeds United,24-102,1996,25.0,24.0,1952.0,6.0,4.0,0.0,0.0,2.0,0.0,0.28,0.18,0.46,0.28,0.46,21.7,33.0,12.0,36.4,1.52,0.55,0.18,0.5,0.0,18.0,17.0,8.0,71.0,17.0,25.0,0.0,0.0,0.0
Kortney Hause,eng ENG,DF,Aston Villa,25-229,1995,4.0,4.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.25,0.25,4.0,3.0,1.0,33.3,0.75,0.25,0.33,1.0,0.0,2.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0
Kai Havertz,de GER,"MF,FW",Chelsea,21-264,1999,18.0,12.0,985.0,1.0,2.0,0.0,0.0,2.0,0.0,0.09,0.18,0.27,0.09,0.27,10.9,13.0,4.0,30.8,1.19,0.37,0.08,0.25,0.0,19.0,11.0,2.0,11.0,7.0,9.0,1.0,0.0,0.0
Isaac Hayden,eng ENG,"MF,DF",Newcastle Utd,25-345,1995,21.0,19.0,1721.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,12.0,2.0,16.7,0.63,0.1,0.0,0.0,0.0,35.0,16.0,0.0,10.0,36.0,26.0,0.0,0.0,0.0
Michael Hector,jm JAM,DF,Fulham,28-226,1992,4.0,3.0,263.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Ahmed Hegazi,eg EGY,DF,West Brom,30-036,1991,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean Henderson,eng ENG,GK,Manchester Utd,23-355,1997,3.0,2.0,225.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Henderson,eng ENG,"MF,DF",Liverpool,30-258,1990,21.0,20.0,1704.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05,0.05,0.11,0.05,0.11,18.9,14.0,4.0,28.6,0.74,0.21,0.07,0.25,0.0,8.0,12.0,0.0,14.0,25.0,9.0,0.0,0.0,0.0
Jeff Hendrick,ie IRL,MF,Newcastle Utd,29-030,1992,17.0,16.0,1305.0,2.0,1.0,0.0,0.0,3.0,1.0,0.14,0.07,0.21,0.14,0.21,14.5,11.0,2.0,18.2,0.76,0.14,0.18,1.0,1.0,13.0,10.0,3.0,4.0,10.0,4.0,0.0,0.0,0.0
Pablo Hernández,es ESP,MF,Leeds United,35-325,1985,13.0,2.0,341.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.53,0.53,0.0,0.53,3.8,10.0,1.0,10.0,2.64,0.26,0.0,0.0,0.0,1.0,5.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0
Son Heung-min,kr KOR,FW,Tottenham,28-237,1992,25.0,25.0,2152.0,13.0,8.0,0.0,0.0,0.0,0.0,0.54,0.33,0.88,0.54,0.88,23.9,47.0,26.0,55.3,1.97,1.09,0.28,0.5,0.0,9.0,34.0,10.0,35.0,18.0,6.0,0.0,0.0,0.0
Ki-Jana Hoever,nl NED,DF,Wolves,19-043,2002,8.0,2.0,306.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,4.0,3.0,0.0,7.0,7.0,5.0,0.0,0.0,0.0
Rob Holding,eng ENG,DF,Arsenal,25-163,1995,22.0,20.0,1838.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.05,0.05,0.0,0.05,20.4,14.0,2.0,14.3,0.69,0.1,0.0,0.0,0.0,16.0,5.0,0.0,1.0,13.0,14.0,0.0,0.0,1.0
Mason Holgate,eng ENG,DF,Everton,24-131,1996,15.0,15.0,1330.0,1.0,0.0,0.0,0.0,4.0,0.0,0.07,0.0,0.07,0.07,0.07,14.8,4.0,2.0,50.0,0.27,0.14,0.25,0.5,0.0,14.0,23.0,1.0,19.0,28.0,24.0,0.0,0.0,0.0
Conor Hourihane,ie IRL,MF,Aston Villa,30-028,1991,4.0,3.0,225.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,0.4,0.8,2.5,5.0,2.0,40.0,2.0,0.8,0.2,0.5,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
Callum Hudson-Odoi,eng ENG,"FW,DF",Chelsea,20-115,2000,17.0,8.0,823.0,2.0,2.0,0.0,0.0,0.0,0.0,0.22,0.22,0.44,0.22,0.44,9.1,17.0,4.0,23.5,1.86,0.44,0.12,0.5,0.0,6.0,6.0,1.0,36.0,6.0,11.0,0.0,0.0,0.0
Niall Huggins,wal WAL,DF,Leeds United,20-074,2000,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Pierre Højbjerg,dk DEN,MF,Tottenham,25-209,1995,25.0,25.0,2250.0,1.0,3.0,0.0,0.0,6.0,0.0,0.04,0.12,0.16,0.04,0.16,25.0,9.0,4.0,44.4,0.36,0.16,0.11,0.25,0.0,44.0,38.0,0.0,7.0,27.0,57.0,0.0,1.0,0.0
Odion Ighalo,ng NGA,FW,Manchester Utd,31-259,1989,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelechi Iheanacho,ng NGA,FW,Leicester City,24-150,1996,13.0,5.0,482.0,1.0,0.0,0.0,1.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,5.4,15.0,3.0,20.0,2.8,0.56,0.07,0.33,0.0,16.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
Danny Ings,eng ENG,FW,Southampton,28-222,1992,21.0,19.0,1674.0,8.0,3.0,2.0,2.0,1.0,0.0,0.43,0.16,0.59,0.32,0.48,18.6,39.0,18.0,46.2,2.1,0.97,0.15,0.33,0.0,15.0,14.0,17.0,18.0,6.0,11.0,0.0,1.0,0.0
Branislav Ivanović,rs SRB,DF,West Brom,37-008,1984,12.0,8.0,754.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,4.0,1.0,25.0,0.48,0.12,0.0,0.0,0.0,11.0,4.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0
Alex Iwobi,ng NGA,"FW,DF",Everton,24-303,1996,22.0,12.0,1122.0,1.0,2.0,0.0,0.0,0.0,0.0,0.08,0.16,0.24,0.08,0.24,12.5,10.0,3.0,30.0,0.8,0.24,0.1,0.33,0.0,10.0,11.0,0.0,45.0,13.0,16.0,0.0,0.0,0.0
Phil Jagielka,eng ENG,DF,Sheffield Utd,38-197,1982,7.0,4.0,372.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0
