player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Maximilian Eggestein,de GER,MF,Werder Bremen,24-075,1996,20.0,20.0,1800.0,2.0,2.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.1,0.2,20.0,16.0,5.0,31.3,0.8,0.25,0.13,0.4,0.0,15.0,24.0,1.0,7.0,26.0,20.0,0.0,0.0,0.0
Lilian Egloff,de GER,MF,Stuttgart,18-185,2002,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingsley Ehizibue,nl NED,DF,Köln,25-272,1995,13.0,9.0,684.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.13,0.13,0.0,0.13,7.6,4.0,1.0,25.0,0.53,0.13,0.0,0.0,0.0,14.0,10.0,2.0,20.0,6.0,11.0,0.0,1.0,0.0
Nico Elvedi,ch SUI,DF,M'Gladbach,24-144,1996,19.0,19.0,1665.0,3.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,18.5,8.0,4.0,50.0,0.43,0.22,0.38,0.75,0.0,7.0,9.0,1.0,2.0,37.0,22.0,0.0,0.0,0.0
Breel Embolo,ch SUI,"FW,MF",M'Gladbach,24-007,1997,19.0,13.0,1040.0,3.0,0.0,0.0,0.0,4.0,0.0,0.26,0.0,0.26,0.26,0.26,11.6,34.0,14.0,41.2,2.94,1.21,0.09,0.21,0.0,26.0,45.0,10.0,7.0,4.0,11.0,2.0,0.0,0.0
Keita Endo,jp JPN,"MF,FW",Union Berlin,23-091,1997,9.0,1.0,129.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.7,0.7,1.4,4.0,3.0,75.0,2.79,2.09,0.25,0.33,0.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
Wataru Endo,jp JPN,MF,Stuttgart,28-012,1993,22.0,22.0,1979.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.05,22.0,17.0,9.0,52.9,0.77,0.41,0.0,0.0,0.0,32.0,43.0,0.0,4.0,30.0,50.0,1.0,0.0,0.0
Patrick Erras,de GER,"FW,MF",Werder Bremen,26-031,1995,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ralf Fährmann,de GER,GK,Schalke 04,32-147,1988,15.0,15.0,1246.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ohis Felix Uduokhai,de GER,DF,Augsburg,23-165,1997,20.0,20.0,1800.0,1.0,0.0,0.0,0.0,3.0,0.0,0.05,0.0,0.05,0.05,0.05,20.0,7.0,2.0,28.6,0.35,0.1,0.14,0.5,0.0,19.0,19.0,1.0,5.0,25.0,19.0,0.0,1.0,1.0
Edimilson Fernandes,ch SUI,"MF,DF",Mainz 05,24-312,1996,12.0,9.0,776.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,11.0,3.0,27.3,1.28,0.35,0.0,0.0,0.0,6.0,4.0,1.0,11.0,20.0,5.0,0.0,0.0,0.0
Alfreð Finnbogason,is ISL,FW,Augsburg,32-020,1989,12.0,3.0,416.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,4.6,9.0,6.0,66.7,1.95,1.3,0.0,0.0,0.0,6.0,3.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0
Emil Forsberg,se SWE,"FW,MF",RB Leipzig,29-121,1991,18.0,12.0,940.0,4.0,3.0,1.0,2.0,0.0,0.0,0.38,0.29,0.67,0.29,0.57,10.4,19.0,6.0,31.6,1.82,0.57,0.16,0.5,0.0,7.0,12.0,5.0,6.0,6.0,5.0,1.0,0.0,0.0
