player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
André,br BRA,MF,Fluminense,18,2001,10.0,2.0,281.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0
Iván Angulo,co COL,MF,Botafogo (RJ),20,1999,3.0,0.0,63.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Marco Antônio,br BRA,FW,Bahia,22,1997,18.0,2.0,421.0,1.0,2.0,0.0,0.0,2.0,0.0,0.21,0.43,0.64,0.21,0.64,4.7,11.0,4.0,36.4,2.35,0.86,0.09,0.25,0.0,11.0,24.0,1.0,35.0,3.0,3.0,0.0,0.0,0.0
Guilherme Arana,br BRA,"DF,MF",Atlético Mineiro,22,1997,37.0,35.0,3192.0,4.0,6.0,0.0,0.0,4.0,0.0,0.11,0.17,0.28,0.11,0.28,35.5,74.0,25.0,33.8,2.09,0.7,0.05,0.16,0.0,48.0,52.0,2.0,241.0,41.0,30.0,0.0,0.0,0.0
Willian Arão,br BRA,"MF,DF",Flamengo,27,1992,32.0,29.0,2629.0,1.0,1.0,0.0,0.0,4.0,0.0,0.03,0.03,0.07,0.03,0.07,29.2,19.0,3.0,15.8,0.65,0.1,0.05,0.33,0.0,39.0,17.0,0.0,8.0,49.0,32.0,0.0,0.0,0.0
Ángelo Araos,cl CHI,MF,Corinthians,23,1997,15.0,12.0,800.0,1.0,4.0,0.0,0.0,3.0,0.0,0.11,0.45,0.56,0.11,0.56,8.9,16.0,5.0,31.3,1.8,0.56,0.06,0.2,0.0,20.0,26.0,1.0,20.0,8.0,3.0,0.0,0.0,0.0
Davi Araújo,br BRA,MF,Botafogo (RJ),20,1999,13.0,1.0,323.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,7.0,2.0,28.6,1.95,0.56,0.0,0.0,0.0,8.0,14.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0
Márcio Araújo,br BRA,MF,Sport Recife,35,1984,10.0,4.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0
Michel Araujo,uy URU,MF,Fluminense,23,1996,29.0,23.0,1857.0,1.0,0.0,0.0,0.0,5.0,0.0,0.05,0.0,0.05,0.05,0.05,20.6,43.0,14.0,32.6,2.08,0.68,0.02,0.07,0.0,33.0,76.0,2.0,9.0,11.0,24.0,0.0,0.0,0.0
Robert Arboleda,ec ECU,DF,São Paulo,28,1991,21.0,19.0,1725.0,1.0,0.0,0.0,0.0,4.0,0.0,0.05,0.0,0.05,0.05,0.05,19.2,16.0,8.0,50.0,0.83,0.42,0.06,0.13,0.0,23.0,20.0,0.0,4.0,35.0,12.0,0.0,0.0,0.0
Arnaldo,br BRA,DF,Atl Goianiense,27,1992,17.0,3.0,445.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.0,6.0,1.0,20.0,5.0,5.0,0.0,0.0,0.0
Arthur,br BRA,MF,Santos,21,1998,22.0,16.0,1222.0,2.0,0.0,1.0,1.0,2.0,1.0,0.15,0.0,0.15,0.07,0.07,13.6,21.0,16.0,76.2,1.55,1.18,0.05,0.06,0.0,23.0,12.0,1.0,46.0,14.0,5.0,0.0,0.0,0.0
Arthur,br BRA,GK,Coritiba,23,1997,4.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artur,br BRA,"MF,FW",Bragantino,21,1998,33.0,33.0,2787.0,1.0,5.0,0.0,1.0,3.0,0.0,0.03,0.16,0.19,0.03,0.19,31.0,74.0,24.0,32.4,2.39,0.78,0.01,0.04,0.0,25.0,64.0,6.0,150.0,20.0,16.0,0.0,0.0,0.0
Harrison Ashby,br BRA,MF,São Paulo,18,2001,1.0,1.0,86.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Otavio Ataide,br BRA,DF,Flamengo,17,2002,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Giovanni Augusto,br BRA,"MF,FW",Coritiba,30,1989,20.0,15.0,1275.0,4.0,5.0,0.0,0.0,2.0,0.0,0.28,0.35,0.64,0.28,0.64,14.2,24.0,8.0,33.3,1.69,0.56,0.17,0.5,0.0,18.0,49.0,3.0,80.0,7.0,24.0,0.0,0.0,0.0
Danilo Avelar,br BRA,DF,Corinthians,30,1989,13.0,13.0,1164.0,2.0,0.0,0.0,0.0,4.0,1.0,0.15,0.0,0.15,0.15,0.15,12.9,11.0,8.0,72.7,0.85,0.62,0.18,0.25,1.0,21.0,6.0,0.0,1.0,22.0,3.0,0.0,0.0,0.0
Márcio Azevedo,br BRA,DF,Atl Paranaense,33,1986,6.0,6.0,376.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,10.0,4.0,1.0,16.0,8.0,0.0,0.0,0.0,0.0
Matheus Babi,br BRA,"FW,MF",Botafogo (RJ),22,1997,34.0,21.0,2219.0,10.0,1.0,1.0,1.0,6.0,0.0,0.41,0.04,0.45,0.37,0.41,24.7,47.0,21.0,44.7,1.91,0.85,0.19,0.43,0.0,66.0,69.0,12.0,26.0,13.0,17.0,0.0,0.0,0.0
Douglas Baggio,br BRA,"MF,FW",Goiás,24,1995,25.0,11.0,1046.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,11.6,21.0,7.0,33.3,1.81,0.6,0.0,0.0,0.0,25.0,30.0,3.0,17.0,9.0,19.0,0.0,0.0,0.0
Matheus Bahia,br BRA,DF,Bahia,20,1999,13.0,13.0,1039.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,11.5,8.0,2.0,25.0,0.69,0.17,0.0,0.0,0.0,21.0,18.0,2.0,30.0,18.0,17.0,0.0,0.0,0.0
Guilherme Bala,br BRA,MF,Flamengo,18,2001,1.0,1.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Gabriel Baralhas,br BRA,MF,Atl Goianiense,21,1998,4.0,2.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0
Diogo Barbosa,br BRA,DF,Grêmio,27,1992,21.0,17.0,1608.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.17,0.17,0.0,0.17,17.9,9.0,2.0,22.2,0.5,0.11,0.0,0.0,0.0,16.0,18.0,2.0,57.0,27.0,23.0,0.0,0.0,0.0
Diogo Barbosa,br BRA,DF,Palmeiras,27,1992,5.0,3.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,6.0,4.0,0.0,7.0,8.0,7.0,0.0,0.0,0.0
Gabriel Barbosa,br BRA,FW,Flamengo,23,1996,25.0,22.0,1758.0,14.0,2.0,6.0,6.0,3.0,1.0,0.72,0.1,0.82,0.41,0.51,19.5,76.0,36.0,47.4,3.89,1.84,0.11,0.22,0.0,12.0,36.0,18.0,27.0,1.0,4.0,0.0,0.0,0.0
Danilo Barcelos,br BRA,DF,Fluminense,28,1991,17.0,17.0,1529.0,1.0,2.0,0.0,0.0,4.0,1.0,0.06,0.12,0.18,0.06,0.18,17.0,11.0,2.0,18.2,0.65,0.12,0.09,0.5,0.0,43.0,9.0,2.0,123.0,25.0,20.0,0.0,0.0,0.0
Danilo Barcelos,br BRA,DF,Botafogo (RJ),28,1991,3.0,2.0,210.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.0,1.0,50.0,0.86,0.43,0.0,0.0,0.0,6.0,0.0,0.0,21.0,4.0,3.0,0.0,0.0,0.0
Leandro Barcia,uy URU,"MF,FW",Sport Recife,27,1992,16.0,10.0,1025.0,3.0,0.0,0.0,0.0,2.0,0.0,0.26,0.0,0.26,0.26,0.26,11.4,18.0,9.0,50.0,1.58,0.79,0.17,0.33,0.0,17.0,22.0,8.0,32.0,8.0,19.0,0.0,0.0,0.0
Federico Barrandeguy,uy URU,DF,Botafogo (RJ),23,1996,14.0,4.0,549.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1,1.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,8.0,9.0,0.0,33.0,9.0,5.0,0.0,0.0,0.0
Barreto,br BRA,MF,Bragantino,24,1995,4.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fellipe Bastos,br BRA,MF,Vasco da Gama,29,1990,14.0,10.0,792.0,4.0,0.0,0.0,0.0,4.0,0.0,0.45,0.0,0.45,0.45,0.45,8.8,14.0,5.0,35.7,1.59,0.57,0.29,0.8,0.0,22.0,7.0,2.0,6.0,9.0,12.0,0.0,0.0,0.0
Gabriel Batista,br BRA,GK,Flamengo,21,1998,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
