player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Érick Aguirre,mx MEX,"DF,MF",Pachuca,23-358,1997,17.0,17.0,1427.0,1.0,2.0,0.0,0.0,4.0,0.0,0.06,0.13,0.19,0.06,0.19,15.9,16.0,4.0,25.0,1.01,0.25,0.06,0.25,0.0,20.0,5.0,0.0,56.0,35.0,31.0,0.0,0.0,0.0
Gaddi Aguirre,mx MEX,DF,Atlas,24-321,1996,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Arnaud Ake,ci CIV,FW,Monterrey,22-320,1998,13.0,9.0,625.0,5.0,0.0,0.0,0.0,1.0,1.0,0.72,0.0,0.72,0.72,0.72,6.9,9.0,7.0,77.8,1.3,1.01,0.56,0.71,0.0,19.0,19.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0
Nicolás Albarracín,uy URU,MF,Querétaro,27-249,1993,2.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesús Alberto Angulo,mx MEX,DF,Atlas,23-016,1998,18.0,18.0,1544.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06,17.2,6.0,1.0,16.7,0.35,0.06,0.0,0.0,0.0,33.0,37.0,0.0,10.0,24.0,28.0,0.0,0.0,0.0
Gil Alcalá,mx MEX,GK,Querétaro,28-201,1992,17.0,17.0,1530.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Adrián Aldrete,mx MEX,DF,Cruz Azul,32-246,1988,21.0,20.0,1785.0,1.0,2.0,0.0,0.0,4.0,0.0,0.05,0.1,0.15,0.05,0.15,19.8,11.0,2.0,18.2,0.55,0.1,0.09,0.5,0.0,22.0,13.0,0.0,68.0,21.0,19.0,0.0,0.0,0.0
Daniel Alexis Parra,mx MEX,DF,Monterrey,21-210,1999,9.0,2.0,359.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,4.0,6.0,2.0,33.3,1.5,0.5,0.17,0.5,0.0,8.0,3.0,1.0,6.0,1.0,6.0,0.0,0.0,0.0
Luis Alfonso Rodríguez,mx MEX,"DF,MF",UANL,30-025,1991,19.0,18.0,1645.0,2.0,2.0,0.0,0.0,6.0,0.0,0.11,0.11,0.22,0.11,0.22,18.3,17.0,2.0,11.8,0.93,0.11,0.12,1.0,0.0,31.0,8.0,1.0,45.0,22.0,30.0,0.0,0.0,0.0
David Alfredo Andrade,mx MEX,DF,Santos,27-221,1993,13.0,13.0,1140.0,1.0,1.0,0.0,0.0,2.0,0.0,0.08,0.08,0.16,0.08,0.16,12.7,13.0,5.0,38.5,1.03,0.39,0.08,0.2,0.0,13.0,8.0,0.0,40.0,11.0,12.0,0.0,0.0,0.0
Carlos Alonso Vargas,mx MEX,DF,Mazatlán,22-001,1999,13.0,8.0,821.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11,0.11,0.22,0.11,0.22,9.1,4.0,1.0,25.0,0.44,0.11,0.25,1.0,0.0,7.0,7.0,1.0,8.0,21.0,10.0,0.0,0.0,0.0
José Alvarado,mx MEX,FW,Monterrey,20-339,2000,8.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,6.0,0.0,0.0,5.35,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
Roberto Alvarado,mx MEX,"MF,FW",Cruz Azul,22-161,1998,16.0,10.0,864.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.31,0.31,0.0,0.31,9.6,21.0,4.0,19.0,2.19,0.42,0.0,0.0,0.0,13.0,16.0,0.0,18.0,7.0,5.0,0.0,0.0,0.0
Ventura Alvarado,us USA,DF,Atlético,28-183,1992,13.0,13.0,1037.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,2.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,17.0,8.0,0.0,1.0,20.0,6.0,0.0,0.0,0.0
Daniel Álvarez López,mx MEX,"FW,MF",Puebla,26-208,1994,18.0,5.0,623.0,2.0,2.0,0.0,0.0,1.0,0.0,0.29,0.29,0.58,0.29,0.58,6.9,21.0,4.0,19.0,3.03,0.58,0.1,0.5,0.0,8.0,10.0,1.0,27.0,5.0,2.0,0.0,0.0,0.0
Fabio Álvarez,ar ARG,"MF,FW",UNAM,28-023,1993,18.0,16.0,1235.0,1.0,1.0,0.0,0.0,2.0,1.0,0.07,0.07,0.15,0.07,0.15,13.7,20.0,2.0,10.0,1.46,0.15,0.05,0.5,0.0,16.0,14.0,0.0,31.0,9.0,10.0,0.0,0.0,0.0
Kevin Álvarez,mx MEX,DF,Pachuca,22-031,1999,19.0,13.0,1278.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,7.0,1.0,14.3,0.49,0.07,0.0,0.0,0.0,20.0,20.0,2.0,22.0,20.0,24.0,0.0,0.0,0.0
Daniel Amador,mx MEX,MF,Mazatlán,23-330,1997,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Fidel Ambríz,mx MEX,MF,León,0,0,2.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,25.0,3.96,0.99,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Alejandro Andrade,mx MEX,MF,Necaxa,19-183,2001,9.0,4.0,425.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,6.0,3.0,50.0,1.27,0.64,0.0,0.0,0.0,7.0,7.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0
Miguel Ángel Fraga,mx MEX,GK,Mazatlán,33-165,1987,11.0,11.0,990.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Ángel Herrera,mx MEX,DF,Pachuca,31-318,1989,7.0,3.0,308.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0
Luis Ángel Mendoza,mx MEX,MF,Mazatlán,31-012,1990,23.0,20.0,1581.0,1.0,3.0,0.0,0.0,0.0,0.0,0.06,0.17,0.23,0.06,0.23,17.6,26.0,11.0,42.3,1.48,0.63,0.04,0.09,0.0,7.0,15.0,0.0,98.0,10.0,11.0,0.0,0.0,0.0
Miguel Ángel Ponce,mx MEX,DF,Guadalajara,31-309,1989,18.0,14.0,1183.0,1.0,0.0,0.0,0.0,3.0,1.0,0.08,0.0,0.08,0.08,0.08,13.1,11.0,3.0,27.3,0.84,0.23,0.09,0.33,1.0,29.0,16.0,0.0,20.0,17.0,20.0,0.0,0.0,0.0
Brayan Angulo,ec ECU,"FW,MF",Tijuana,25-077,1995,15.0,9.0,881.0,3.0,1.0,2.0,4.0,0.0,0.0,0.31,0.1,0.41,0.1,0.2,9.8,28.0,13.0,46.4,2.86,1.33,0.04,0.08,0.0,12.0,9.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0
Brayan Angulo,co COL,DF,Puebla,31-105,1989,15.0,12.0,1164.0,1.0,1.0,0.0,0.0,1.0,0.0,0.08,0.08,0.15,0.08,0.15,12.9,8.0,3.0,37.5,0.62,0.23,0.13,0.33,0.0,19.0,6.0,0.0,27.0,19.0,14.0,0.0,0.0,0.0
Brayan Angulo,co COL,DF,Tijuana,31-105,1989,6.0,6.0,495.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.0,1.0,25.0,0.73,0.18,0.0,0.0,0.0,14.0,4.0,0.0,7.0,13.0,5.0,0.0,0.0,0.0
Brayan Angulo,ec ECU,FW,Cruz Azul,25-077,1995,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,12.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesús Angulo,mx MEX,MF,Guadalajara,23-361,1997,23.0,14.0,1209.0,4.0,2.0,0.0,0.0,0.0,0.0,0.3,0.15,0.45,0.3,0.45,13.4,22.0,9.0,40.9,1.64,0.67,0.18,0.44,0.0,6.0,21.0,1.0,29.0,11.0,12.0,0.0,0.0,0.0
Francisco Antonio Figueroa,mx MEX,"MF,FW",Pachuca,21-247,1999,5.0,3.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,9.0,3.0,33.3,3.46,1.15,0.0,0.0,0.0,0.0,6.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0
Jorge Antonio Padilla,mx MEX,DF,Mazatlán,27-162,1993,18.0,11.0,1117.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.08,0.08,0.0,0.08,12.4,10.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,18.0,33.0,2.0,32.0,13.0,15.0,0.0,0.0,0.0
José Antonio Rodríguez,mx MEX,GK,Guadalajara,28-226,1992,9.0,9.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Uriel Antuna,mx MEX,"MF,FW",Guadalajara,23-178,1997,21.0,18.0,1590.0,4.0,5.0,0.0,0.0,0.0,0.0,0.23,0.28,0.51,0.23,0.51,17.7,23.0,9.0,39.1,1.3,0.51,0.17,0.44,0.0,8.0,43.0,13.0,77.0,11.0,4.0,0.0,0.0,0.0
Javier Aquino,mx MEX,MF,UANL,31-004,1990,19.0,19.0,1451.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,16.1,17.0,5.0,29.4,1.05,0.31,0.0,0.0,0.0,22.0,36.0,3.0,38.0,19.0,23.0,0.0,0.0,0.0
Pedro Aquino,pe PER,MF,América,25-308,1995,3.0,1.0,96.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.87,1.87,0.0,1.87,10.3,7.0,1.0,14.3,0.68,0.1,0.0,0.0,0.0,24.0,13.0,0.0,4.0,8.0,17.0,0.0,0.0,0.0
Pedro Aquino,pe PER,MF,León,25-308,1995,15.0,11.0,930.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Maximiliano Araújo,uy URU,MF,Puebla,21-000,2000,10.0,3.0,326.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,8.0,1.0,12.5,2.21,0.28,0.0,0.0,0.0,9.0,12.0,0.0,5.0,3.0,6.0,0.0,0.0,0.0
"Fernando Arce, Jr.",us USA,MF,Necaxa,24-080,1996,16.0,11.0,899.0,1.0,0.0,0.0,0.0,4.0,1.0,0.1,0.0,0.1,0.1,0.1,10.0,14.0,2.0,14.3,1.4,0.2,0.07,0.5,1.0,15.0,11.0,1.0,6.0,16.0,8.0,0.0,0.0,0.0
Sagir Arce,us USA,FW,Mazatlán,19-000,2002,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omar Arellano,mx MEX,MF,Querétaro,33-242,1987,11.0,3.0,383.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,4.3,9.0,4.0,44.4,2.11,0.94,0.11,0.25,0.0,9.0,3.0,0.0,13.0,1.0,6.0,0.0,0.0,0.0
Fernando Aristeguieta,ve VEN,FW,Mazatlán,28-312,1992,21.0,12.0,1033.0,6.0,1.0,0.0,0.0,0.0,0.0,0.52,0.09,0.61,0.52,0.61,11.5,25.0,12.0,48.0,2.18,1.05,0.24,0.5,0.0,17.0,31.0,3.0,7.0,2.0,4.0,0.0,0.0,0.0
Blas Armoa,py PAR,MF,FC Juárez,21-012,2000,11.0,4.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,9.0,3.0,33.3,2.04,0.68,0.0,0.0,0.0,9.0,9.0,0.0,9.0,2.0,7.0,0.0,0.0,0.0
Daniel Arreola,mx MEX,DF,Puebla,35-130,1985,12.0,12.0,1068.0,1.0,0.0,1.0,1.0,4.0,0.0,0.08,0.0,0.08,0.0,0.0,11.9,12.0,4.0,33.3,1.01,0.34,0.0,0.0,0.0,14.0,26.0,1.0,1.0,20.0,9.0,0.0,0.0,0.0
Gerardo Arteaga,mx MEX,DF,Santos,22-161,1998,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
Giovanni Augusto,br BRA,MF,Mazatlán,31-163,1989,4.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,50.0,1.73,0.87,0.0,0.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0
Hugo Ayala,mx MEX,DF,UANL,33-321,1987,14.0,13.0,1096.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,4.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,13.0,11.0,0.0,1.0,16.0,15.0,0.0,0.0,0.0
